phase,train_fraction,method,queue_run,severity,corruption,it_total_ood_auroc,it_epistemic_ood_auroc,it_aleatoric_ood_auroc
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,contrast,0.621517,0.500000,0.621517
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,defocus_blur,0.559036,0.500000,0.559036
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,elastic,0.626200,0.500000,0.626200
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,fog,0.551713,0.500000,0.551713
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,frost,0.645941,0.500000,0.645941
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,frosted_glass_blur,0.807828,0.500000,0.807828
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,gaussian_noise,0.756628,0.500000,0.756628
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,impulse_noise,0.750278,0.500000,0.750278
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,jpeg,0.695379,0.500000,0.695379
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,motion_blur,0.707945,0.500000,0.707945
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,pixelate,0.600415,0.500000,0.600415
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,shot_noise,0.667138,0.500000,0.667138
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,snow,0.712498,0.500000,0.712498
scarce-50pct,0.5,loss-prediction,9fb4ansn,2,zoom_blur,0.684318,0.500000,0.684318
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,brightness,0.528357,0.500000,0.528357
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,contrast,0.695061,0.500000,0.695061
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,defocus_blur,0.640691,0.500000,0.640691
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,elastic,0.676177,0.500000,0.676177
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,fog,0.600178,0.500000,0.600178
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,frost,0.715927,0.500000,0.715927
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,frosted_glass_blur,0.785016,0.500000,0.785016
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,gaussian_noise,0.813922,0.500000,0.813922
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,impulse_noise,0.825178,0.500000,0.825178
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,jpeg,0.713415,0.500000,0.713415
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,motion_blur,0.774158,0.500000,0.774158
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,pixelate,0.630491,0.500000,0.630491
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,shot_noise,0.776960,0.500000,0.776960
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,snow,0.689680,0.500000,0.689680
scarce-50pct,0.5,loss-prediction,9fb4ansn,3,zoom_blur,0.729234,0.500000,0.729234
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,brightness,0.549911,0.500000,0.549911
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,contrast,0.788811,0.500000,0.788811
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,defocus_blur,0.731608,0.500000,0.731608
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,elastic,0.731837,0.500000,0.731837
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,fog,0.658433,0.500000,0.658433
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,frost,0.720820,0.500000,0.720820
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,frosted_glass_blur,0.843313,0.500000,0.843313
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,gaussian_noise,0.833579,0.500000,0.833579
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,impulse_noise,0.895721,0.500000,0.895721
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,jpeg,0.730927,0.500000,0.730927
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,motion_blur,0.774158,0.500000,0.774158
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,pixelate,0.702199,0.500000,0.702199
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,shot_noise,0.811911,0.500000,0.811911
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,snow,0.704896,0.500000,0.704896
scarce-50pct,0.5,loss-prediction,9fb4ansn,4,zoom_blur,0.763439,0.500000,0.763439
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,brightness,0.604312,0.500000,0.604312
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,contrast,0.934493,0.500000,0.934493
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,defocus_blur,0.843679,0.500000,0.843679
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,elastic,0.755983,0.500000,0.755983
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,fog,0.773951,0.500000,0.773951
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,frost,0.765283,0.500000,0.765283
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,frosted_glass_blur,0.822806,0.500000,0.822806
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,gaussian_noise,0.849671,0.500000,0.849671
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,impulse_noise,0.906472,0.500000,0.906472
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,jpeg,0.755330,0.500000,0.755330
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,motion_blur,0.818285,0.500000,0.818285
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,pixelate,0.763838,0.500000,0.763838
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,shot_noise,0.850483,0.500000,0.850483
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,snow,0.739015,0.500000,0.739015
scarce-50pct,0.5,loss-prediction,9fb4ansn,5,zoom_blur,0.805640,0.500000,0.805640
scarce-50pct,0.5,het-xl,e6rpfaue,1,brightness,0.501983,0.501972,0.501984
scarce-50pct,0.5,het-xl,e6rpfaue,1,contrast,0.511791,0.509750,0.511791
scarce-50pct,0.5,het-xl,e6rpfaue,1,defocus_blur,0.503900,0.501434,0.503897
scarce-50pct,0.5,het-xl,e6rpfaue,1,elastic,0.619128,0.606958,0.619130
scarce-50pct,0.5,het-xl,e6rpfaue,1,fog,0.505185,0.501646,0.505182
scarce-50pct,0.5,het-xl,e6rpfaue,1,frost,0.602919,0.595847,0.602910
scarce-50pct,0.5,het-xl,e6rpfaue,1,frosted_glass_blur,0.836810,0.829765,0.836815
scarce-50pct,0.5,het-xl,e6rpfaue,1,gaussian_noise,0.697172,0.691119,0.697154
scarce-50pct,0.5,het-xl,e6rpfaue,1,impulse_noise,0.662875,0.653329,0.662895
scarce-50pct,0.5,het-xl,e6rpfaue,1,jpeg,0.670742,0.659424,0.670727
scarce-50pct,0.5,het-xl,e6rpfaue,1,motion_blur,0.599340,0.592209,0.599345
scarce-50pct,0.5,het-xl,e6rpfaue,1,pixelate,0.576184,0.568973,0.576174
scarce-50pct,0.5,het-xl,e6rpfaue,1,shot_noise,0.637490,0.629881,0.637472
scarce-50pct,0.5,het-xl,e6rpfaue,1,snow,0.607034,0.599804,0.607052
scarce-50pct,0.5,het-xl,e6rpfaue,1,zoom_blur,0.647552,0.638549,0.647544
scarce-50pct,0.5,het-xl,e6rpfaue,2,brightness,0.511677,0.509421,0.511676
scarce-50pct,0.5,het-xl,e6rpfaue,2,contrast,0.579944,0.570188,0.579951
scarce-50pct,0.5,het-xl,e6rpfaue,2,defocus_blur,0.537682,0.532093,0.537687
scarce-50pct,0.5,het-xl,e6rpfaue,2,elastic,0.618707,0.608828,0.618705
scarce-50pct,0.5,het-xl,e6rpfaue,2,fog,0.532363,0.525209,0.532376
scarce-50pct,0.5,het-xl,e6rpfaue,2,frost,0.674439,0.664362,0.674433
scarce-50pct,0.5,het-xl,e6rpfaue,2,frosted_glass_blur,0.833554,0.825791,0.833560
scarce-50pct,0.5,het-xl,e6rpfaue,2,gaussian_noise,0.776199,0.772218,0.776170
scarce-50pct,0.5,het-xl,e6rpfaue,2,impulse_noise,0.753119,0.744638,0.753124
scarce-50pct,0.5,het-xl,e6rpfaue,2,jpeg,0.731927,0.723545,0.731914
scarce-50pct,0.5,het-xl,e6rpfaue,2,motion_blur,0.683084,0.673686,0.683085
scarce-50pct,0.5,het-xl,e6rpfaue,2,pixelate,0.649695,0.640443,0.649685
scarce-50pct,0.5,het-xl,e6rpfaue,2,shot_noise,0.698444,0.691498,0.698422
scarce-50pct,0.5,het-xl,e6rpfaue,2,snow,0.710930,0.701846,0.710934
scarce-50pct,0.5,het-xl,e6rpfaue,2,zoom_blur,0.685769,0.678337,0.685765
scarce-50pct,0.5,het-xl,e6rpfaue,3,brightness,0.528412,0.524397,0.528409
scarce-50pct,0.5,het-xl,e6rpfaue,3,contrast,0.637007,0.627108,0.637010
scarce-50pct,0.5,het-xl,e6rpfaue,3,defocus_blur,0.626468,0.616474,0.626471
scarce-50pct,0.5,het-xl,e6rpfaue,3,elastic,0.675124,0.662247,0.675135
scarce-50pct,0.5,het-xl,e6rpfaue,3,fog,0.565473,0.555585,0.565483
scarce-50pct,0.5,het-xl,e6rpfaue,3,frost,0.745499,0.738412,0.745489
scarce-50pct,0.5,het-xl,e6rpfaue,3,frosted_glass_blur,0.825520,0.820648,0.825516
scarce-50pct,0.5,het-xl,e6rpfaue,3,gaussian_noise,0.816406,0.815165,0.816379
scarce-50pct,0.5,het-xl,e6rpfaue,3,impulse_noise,0.814548,0.808581,0.814531
scarce-50pct,0.5,het-xl,e6rpfaue,3,jpeg,0.747594,0.739059,0.747581
scarce-50pct,0.5,het-xl,e6rpfaue,3,motion_blur,0.745323,0.737237,0.745336
scarce-50pct,0.5,het-xl,e6rpfaue,3,pixelate,0.689729,0.682574,0.689705
scarce-50pct,0.5,het-xl,e6rpfaue,3,shot_noise,0.786238,0.782813,0.786208
scarce-50pct,0.5,het-xl,e6rpfaue,3,snow,0.691364,0.683100,0.691363
scarce-50pct,0.5,het-xl,e6rpfaue,3,zoom_blur,0.739805,0.732381,0.739795
scarce-50pct,0.5,het-xl,e6rpfaue,4,brightness,0.551302,0.545358,0.551302
scarce-50pct,0.5,het-xl,e6rpfaue,4,contrast,0.718735,0.710770,0.718738
scarce-50pct,0.5,het-xl,e6rpfaue,4,defocus_blur,0.738104,0.731707,0.738092
scarce-50pct,0.5,het-xl,e6rpfaue,4,elastic,0.733539,0.724359,0.733549
scarce-50pct,0.5,het-xl,e6rpfaue,4,fog,0.614454,0.603864,0.614474
scarce-50pct,0.5,het-xl,e6rpfaue,4,frost,0.751751,0.745621,0.751745
scarce-50pct,0.5,het-xl,e6rpfaue,4,frosted_glass_blur,0.857516,0.850888,0.857531
scarce-50pct,0.5,het-xl,e6rpfaue,4,gaussian_noise,0.826195,0.823799,0.826169
scarce-50pct,0.5,het-xl,e6rpfaue,4,impulse_noise,0.879826,0.883948,0.879707
scarce-50pct,0.5,het-xl,e6rpfaue,4,jpeg,0.766138,0.759034,0.766131
scarce-50pct,0.5,het-xl,e6rpfaue,4,motion_blur,0.745317,0.737264,0.745327
scarce-50pct,0.5,het-xl,e6rpfaue,4,pixelate,0.766265,0.760136,0.766236
scarce-50pct,0.5,het-xl,e6rpfaue,4,shot_noise,0.810272,0.807262,0.810247
scarce-50pct,0.5,het-xl,e6rpfaue,4,snow,0.712321,0.703657,0.712324
scarce-50pct,0.5,het-xl,e6rpfaue,4,zoom_blur,0.778144,0.771262,0.778131
scarce-50pct,0.5,het-xl,e6rpfaue,5,brightness,0.606284,0.599294,0.606283
scarce-50pct,0.5,het-xl,e6rpfaue,5,contrast,0.870642,0.874842,0.870564
scarce-50pct,0.5,het-xl,e6rpfaue,5,defocus_blur,0.847348,0.846346,0.847328
scarce-50pct,0.5,het-xl,e6rpfaue,5,elastic,0.773046,0.764664,0.773054
scarce-50pct,0.5,het-xl,e6rpfaue,5,fog,0.741654,0.729980,0.741685
scarce-50pct,0.5,het-xl,e6rpfaue,5,frost,0.795519,0.790649,0.795511
scarce-50pct,0.5,het-xl,e6rpfaue,5,frosted_glass_blur,0.851900,0.846318,0.851904
scarce-50pct,0.5,het-xl,e6rpfaue,5,gaussian_noise,0.832621,0.830020,0.832601
scarce-50pct,0.5,het-xl,e6rpfaue,5,impulse_noise,0.905918,0.915890,0.905673
scarce-50pct,0.5,het-xl,e6rpfaue,5,jpeg,0.788832,0.783496,0.788816
scarce-50pct,0.5,het-xl,e6rpfaue,5,motion_blur,0.787150,0.777997,0.787165
scarce-50pct,0.5,het-xl,e6rpfaue,5,pixelate,0.830142,0.828945,0.830082
scarce-50pct,0.5,het-xl,e6rpfaue,5,shot_noise,0.830261,0.827428,0.830237
scarce-50pct,0.5,het-xl,e6rpfaue,5,snow,0.756479,0.749126,0.756474
scarce-50pct,0.5,het-xl,e6rpfaue,5,zoom_blur,0.819617,0.813828,0.819617
scarce-50pct,0.5,sngp,jkzjb5vz,1,brightness,0.501372,0.501612,0.501371
scarce-50pct,0.5,sngp,jkzjb5vz,1,contrast,0.507495,0.503628,0.507520
scarce-50pct,0.5,sngp,jkzjb5vz,1,defocus_blur,0.503678,0.502192,0.503681
scarce-50pct,0.5,sngp,jkzjb5vz,1,elastic,0.628928,0.620203,0.628985
scarce-50pct,0.5,sngp,jkzjb5vz,1,fog,0.501789,0.499245,0.501805
scarce-50pct,0.5,sngp,jkzjb5vz,1,frost,0.630179,0.638418,0.630086
scarce-50pct,0.5,sngp,jkzjb5vz,1,frosted_glass_blur,0.877298,0.881093,0.877194
scarce-50pct,0.5,sngp,jkzjb5vz,1,gaussian_noise,0.752374,0.759385,0.752239
scarce-50pct,0.5,sngp,jkzjb5vz,1,impulse_noise,0.702701,0.703218,0.702697
scarce-50pct,0.5,sngp,jkzjb5vz,1,jpeg,0.677400,0.663388,0.677505
scarce-50pct,0.5,sngp,jkzjb5vz,1,motion_blur,0.625793,0.626719,0.625787
scarce-50pct,0.5,sngp,jkzjb5vz,1,pixelate,0.573667,0.567621,0.573709
scarce-50pct,0.5,sngp,jkzjb5vz,1,shot_noise,0.687675,0.696613,0.687538
scarce-50pct,0.5,sngp,jkzjb5vz,1,snow,0.624219,0.621351,0.624244
scarce-50pct,0.5,sngp,jkzjb5vz,1,zoom_blur,0.675853,0.673470,0.675865
scarce-50pct,0.5,sngp,jkzjb5vz,2,brightness,0.509604,0.509256,0.509606
scarce-50pct,0.5,sngp,jkzjb5vz,2,contrast,0.577934,0.568939,0.577994
scarce-50pct,0.5,sngp,jkzjb5vz,2,defocus_blur,0.548248,0.546370,0.548259
scarce-50pct,0.5,sngp,jkzjb5vz,2,elastic,0.633012,0.624660,0.633066
scarce-50pct,0.5,sngp,jkzjb5vz,2,fog,0.527477,0.521203,0.527517
scarce-50pct,0.5,sngp,jkzjb5vz,2,frost,0.704321,0.710794,0.704220
scarce-50pct,0.5,sngp,jkzjb5vz,2,frosted_glass_blur,0.869772,0.871526,0.869715
scarce-50pct,0.5,sngp,jkzjb5vz,2,gaussian_noise,0.834501,0.835758,0.834443
scarce-50pct,0.5,sngp,jkzjb5vz,2,impulse_noise,0.804506,0.805864,0.804489
scarce-50pct,0.5,sngp,jkzjb5vz,2,jpeg,0.748226,0.734081,0.748340
scarce-50pct,0.5,sngp,jkzjb5vz,2,motion_blur,0.716772,0.718232,0.716748
scarce-50pct,0.5,sngp,jkzjb5vz,2,pixelate,0.655128,0.650070,0.655169
scarce-50pct,0.5,sngp,jkzjb5vz,2,shot_noise,0.756508,0.761172,0.756400
scarce-50pct,0.5,sngp,jkzjb5vz,2,snow,0.738934,0.738515,0.738935
scarce-50pct,0.5,sngp,jkzjb5vz,2,zoom_blur,0.736916,0.740889,0.736852
scarce-50pct,0.5,sngp,jkzjb5vz,3,brightness,0.524346,0.523243,0.524349
scarce-50pct,0.5,sngp,jkzjb5vz,3,contrast,0.639973,0.630141,0.640039
scarce-50pct,0.5,sngp,jkzjb5vz,3,defocus_blur,0.674202,0.677773,0.674146
scarce-50pct,0.5,sngp,jkzjb5vz,3,elastic,0.708013,0.703693,0.708033
scarce-50pct,0.5,sngp,jkzjb5vz,3,fog,0.560035,0.551497,0.560092
scarce-50pct,0.5,sngp,jkzjb5vz,3,frost,0.778827,0.785829,0.778697
scarce-50pct,0.5,sngp,jkzjb5vz,3,frosted_glass_blur,0.863298,0.867909,0.863168
scarce-50pct,0.5,sngp,jkzjb5vz,3,gaussian_noise,0.881392,0.881949,0.881361
scarce-50pct,0.5,sngp,jkzjb5vz,3,impulse_noise,0.866859,0.870280,0.866792
scarce-50pct,0.5,sngp,jkzjb5vz,3,jpeg,0.769857,0.756948,0.769971
scarce-50pct,0.5,sngp,jkzjb5vz,3,motion_blur,0.782183,0.784117,0.782134
scarce-50pct,0.5,sngp,jkzjb5vz,3,pixelate,0.696493,0.692158,0.696529
scarce-50pct,0.5,sngp,jkzjb5vz,3,shot_noise,0.847343,0.847047,0.847314
scarce-50pct,0.5,sngp,jkzjb5vz,3,snow,0.711666,0.706332,0.711716
scarce-50pct,0.5,sngp,jkzjb5vz,3,zoom_blur,0.800449,0.808667,0.800294
scarce-50pct,0.5,sngp,jkzjb5vz,4,brightness,0.544539,0.542623,0.544551
scarce-50pct,0.5,sngp,jkzjb5vz,4,contrast,0.726968,0.718501,0.727026
scarce-50pct,0.5,sngp,jkzjb5vz,4,defocus_blur,0.796817,0.804533,0.796665
scarce-50pct,0.5,sngp,jkzjb5vz,4,elastic,0.761358,0.754625,0.761429
scarce-50pct,0.5,sngp,jkzjb5vz,4,fog,0.611409,0.603768,0.611465
scarce-50pct,0.5,sngp,jkzjb5vz,4,frost,0.790387,0.798950,0.790214
scarce-50pct,0.5,sngp,jkzjb5vz,4,frosted_glass_blur,0.894684,0.891818,0.894705
scarce-50pct,0.5,sngp,jkzjb5vz,4,gaussian_noise,0.897210,0.899526,0.897152
scarce-50pct,0.5,sngp,jkzjb5vz,4,impulse_noise,0.921882,0.933800,0.921615
scarce-50pct,0.5,sngp,jkzjb5vz,4,jpeg,0.793495,0.781563,0.793606
scarce-50pct,0.5,sngp,jkzjb5vz,4,motion_blur,0.782179,0.784212,0.782133
scarce-50pct,0.5,sngp,jkzjb5vz,4,pixelate,0.774595,0.779331,0.774518
scarce-50pct,0.5,sngp,jkzjb5vz,4,shot_noise,0.871682,0.871867,0.871655
scarce-50pct,0.5,sngp,jkzjb5vz,4,snow,0.724365,0.720062,0.724410
scarce-50pct,0.5,sngp,jkzjb5vz,4,zoom_blur,0.844688,0.856637,0.844405
scarce-50pct,0.5,sngp,jkzjb5vz,5,brightness,0.595256,0.591481,0.595279
scarce-50pct,0.5,sngp,jkzjb5vz,5,contrast,0.889917,0.886209,0.889950
scarce-50pct,0.5,sngp,jkzjb5vz,5,defocus_blur,0.914533,0.931736,0.913902
scarce-50pct,0.5,sngp,jkzjb5vz,5,elastic,0.791529,0.781506,0.791630
scarce-50pct,0.5,sngp,jkzjb5vz,5,fog,0.762469,0.766370,0.762375
scarce-50pct,0.5,sngp,jkzjb5vz,5,frost,0.836464,0.846248,0.836240
scarce-50pct,0.5,sngp,jkzjb5vz,5,frosted_glass_blur,0.888699,0.887402,0.888687
scarce-50pct,0.5,sngp,jkzjb5vz,5,gaussian_noise,0.909519,0.914477,0.909422
scarce-50pct,0.5,sngp,jkzjb5vz,5,impulse_noise,0.929698,0.951893,0.929103
scarce-50pct,0.5,sngp,jkzjb5vz,5,jpeg,0.818590,0.807805,0.818699
scarce-50pct,0.5,sngp,jkzjb5vz,5,motion_blur,0.827919,0.830270,0.827861
scarce-50pct,0.5,sngp,jkzjb5vz,5,pixelate,0.823714,0.834741,0.823496
scarce-50pct,0.5,sngp,jkzjb5vz,5,shot_noise,0.900640,0.904493,0.900552
scarce-50pct,0.5,sngp,jkzjb5vz,5,snow,0.765533,0.765749,0.765503
scarce-50pct,0.5,sngp,jkzjb5vz,5,zoom_blur,0.883619,0.899332,0.883173
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,brightness,0.500097,0.503715,0.500097
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,contrast,0.505420,0.504242,0.505420
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,defocus_blur,0.502952,0.495494,0.502952
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,elastic,0.615277,0.569678,0.615277
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,fog,0.501831,0.498434,0.501831
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,frost,0.602622,0.573882,0.602623
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,frosted_glass_blur,0.840790,0.792803,0.840790
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,gaussian_noise,0.719022,0.685242,0.719022
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,impulse_noise,0.653326,0.629732,0.653326
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,jpeg,0.667939,0.608572,0.667939
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,motion_blur,0.616465,0.580666,0.616465
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,pixelate,0.565499,0.543638,0.565500
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,shot_noise,0.652228,0.618126,0.652228
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,snow,0.592195,0.569371,0.592196
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,1,zoom_blur,0.651961,0.615320,0.651962
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,brightness,0.507196,0.502678,0.507196
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,contrast,0.563450,0.539276,0.563451
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,defocus_blur,0.535956,0.517167,0.535956
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,elastic,0.617145,0.577564,0.617145
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,fog,0.524216,0.512673,0.524217
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,frost,0.671992,0.635285,0.671992
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,frosted_glass_blur,0.835648,0.786820,0.835648
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,gaussian_noise,0.806267,0.771564,0.806267
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,impulse_noise,0.748589,0.718470,0.748589
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,jpeg,0.733082,0.661222,0.733082
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,motion_blur,0.703153,0.662331,0.703154
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,pixelate,0.644953,0.603029,0.644953
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,shot_noise,0.722946,0.685957,0.722946
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,snow,0.692249,0.644185,0.692249
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,2,zoom_blur,0.699937,0.654424,0.699938
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,brightness,0.521499,0.511633,0.521499
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,contrast,0.617125,0.577625,0.617125
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,defocus_blur,0.632247,0.595794,0.632246
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,elastic,0.678579,0.631157,0.678578
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,fog,0.554895,0.539266,0.554896
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,frost,0.744208,0.703675,0.744208
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,frosted_glass_blur,0.833281,0.783795,0.833281
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,gaussian_noise,0.844682,0.815884,0.844682
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,impulse_noise,0.823983,0.791176,0.823982
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,jpeg,0.749748,0.680952,0.749748
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,motion_blur,0.763786,0.723359,0.763786
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,pixelate,0.686631,0.637611,0.686631
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,shot_noise,0.817310,0.780043,0.817310
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,snow,0.670323,0.626115,0.670323
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,3,zoom_blur,0.758565,0.717414,0.758564
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,brightness,0.540907,0.523806,0.540908
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,contrast,0.700263,0.645899,0.700262
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,defocus_blur,0.754599,0.715632,0.754599
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,elastic,0.740531,0.697303,0.740531
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,fog,0.606509,0.570167,0.606509
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,frost,0.751581,0.714826,0.751581
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,frosted_glass_blur,0.859934,0.806522,0.859934
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,gaussian_noise,0.851159,0.826739,0.851159
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,impulse_noise,0.883625,0.868955,0.883625
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,jpeg,0.771299,0.703606,0.771299
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,motion_blur,0.763786,0.723359,0.763786
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,pixelate,0.769683,0.719230,0.769683
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,shot_noise,0.842120,0.808996,0.842120
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,snow,0.689777,0.643247,0.689777
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,4,zoom_blur,0.798989,0.766477,0.798989
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,brightness,0.592914,0.560030,0.592915
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,contrast,0.875196,0.855786,0.875196
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,defocus_blur,0.857824,0.841556,0.857824
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,elastic,0.770205,0.724310,0.770205
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,fog,0.748929,0.712741,0.748929
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,frost,0.796961,0.761505,0.796961
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,frosted_glass_blur,0.859754,0.808725,0.859754
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,gaussian_noise,0.852547,0.827533,0.852547
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,impulse_noise,0.841312,0.826565,0.841312
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,jpeg,0.795809,0.730095,0.795809
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,motion_blur,0.804830,0.774742,0.804830
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,pixelate,0.817015,0.764850,0.817015
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,shot_noise,0.855624,0.826679,0.855624
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,snow,0.736350,0.685083,0.736350
scarce-50pct,0.5,shallow-ensemble,k6scvi1c,5,zoom_blur,0.839605,0.821887,0.839605
